string ensemble 1,70,27.471612500000003,,20352,116
string ensemble 1,67,27.471612500000003,,20352,116
string ensemble 1,48,27.471612500000003,,20352,231
string ensemble 1,36,27.471612500000003,,20352,231
oboe,79,27.471612500000003,,20352,231
clarinet,67,27.471612500000003,,20352,231
bassoon,58,27.471612500000003,,20352,231
string ensemble 1,76,27.610500500000004,,20480,121
string ensemble 1,70,27.610500500000004,,20480,116
string ensemble 1,67,27.610500500000004,,20480,116
string ensemble 1,76,27.749388500000002,,20608,58
string ensemble 1,70,27.749388500000002,,20608,116
string ensemble 1,67,27.749388500000002,,20608,116
string ensemble 1,79,27.888276500000003,,20736,58
string ensemble 1,67,27.888276500000003,,20736,116
string ensemble 1,58,27.888276500000003,,20736,116
flute,84,28.027164500000005,,20864,231
oboe,77,28.027164500000005,,20864,231
clarinet,65,28.027164500000005,,20864,231
bassoon,48,28.027164500000005,,20864,231
string ensemble 1,79,28.027164500000005,,20864,130
string ensemble 1,72,28.027164500000005,,20864,116
string ensemble 1,68,28.027164500000005,,20864,116
string ensemble 1,48,28.027164500000005,,20864,231
string ensemble 1,36,28.027164500000005,,20864,231
oboe,80,28.027164500000005,,20864,231
clarinet,68,28.027164500000005,,20864,231
bassoon,56,28.027164500000005,,20864,231
string ensemble 1,77,28.166052500000003,,20992,121
string ensemble 1,60,28.166052500000003,,20992,116
string ensemble 1,56,28.166052500000003,,20992,116
string ensemble 1,77,28.304940500000004,,21120,58
string ensemble 1,60,28.304940500000004,,21120,116
string ensemble 1,56,28.304940500000004,,21120,116
string ensemble 1,80,28.443828500000002,,21248,58
string ensemble 1,56,28.443828500000002,,21248,116
string ensemble 1,53,28.443828500000002,,21248,116
flute,84,28.582716500000004,,21376,231
oboe,79,28.582716500000004,,21376,231
clarinet,67,28.582716500000004,,21376,231
bassoon,48,28.582716500000004,,21376,231
string ensemble 1,80,28.582716500000004,,21376,130
string ensemble 1,64,28.582716500000004,,21376,116
string ensemble 1,58,28.582716500000004,,21376,116
string ensemble 1,48,28.582716500000004,,21376,231
string ensemble 1,36,28.582716500000004,,21376,231
oboe,82,28.582716500000004,,21376,231
clarinet,70,28.582716500000004,,21376,231
bassoon,52,28.582716500000004,,21376,231
string ensemble 1,79,28.721604500000005,,21504,121
string ensemble 1,64,28.721604500000005,,21504,116
string ensemble 1,58,28.721604500000005,,21504,116
string ensemble 1,79,28.860492500000003,,21632,58
string ensemble 1,64,28.860492500000003,,21632,116
string ensemble 1,58,28.860492500000003,,21632,116
string ensemble 1,82,28.999380500000004,,21760,58
string ensemble 1,58,28.999380500000004,,21760,116
string ensemble 1,55,28.999380500000004,,21760,116
flute,84,29.138268500000002,,21888,231
oboe,77,29.138268500000002,,21888,231
clarinet,65,29.138268500000002,,21888,231
bassoon,48,29.138268500000002,,21888,231
string ensemble 1,82,29.138268500000002,,21888,130
string ensemble 1,65,29.138268500000002,,21888,116
string ensemble 1,60,29.138268500000002,,21888,116
string ensemble 1,48,29.138268500000002,,21888,231
string ensemble 1,36,29.138268500000002,,21888,231
oboe,80,29.138268500000002,,21888,231
clarinet,68,29.138268500000002,,21888,231
bassoon,53,29.138268500000002,,21888,231
string ensemble 1,80,29.277156500000004,,22016,121
string ensemble 1,65,29.277156500000004,,22016,116
string ensemble 1,60,29.277156500000004,,22016,116
string ensemble 1,80,29.416044500000005,,22144,58
string ensemble 1,65,29.416044500000005,,22144,116
string ensemble 1,60,29.416044500000005,,22144,116
string ensemble 1,84,29.554932500000003,,22272,58
string ensemble 1,60,29.554932500000003,,22272,116
string ensemble 1,56,29.554932500000003,,22272,116
flute,83,29.693820500000005,,22400,231
oboe,77,29.693820500000005,,22400,231
clarinet,62,29.693820500000005,,22400,231
bassoon,48,29.693820500000005,,22400,231
french horn,65,29.693820500000005,,22400,231
trumpet,60,29.693820500000005,,22400,231
timpani,48,29.693820500000005,,22400,231
string ensemble 1,84,29.693820500000005,,22400,130
string ensemble 1,68,29.693820500000005,,22400,116
string ensemble 1,65,29.693820500000005,,22400,116
string ensemble 1,48,29.693820500000005,,22400,231
string ensemble 1,36,29.693820500000005,,22400,231
flute,86,29.693820500000005,,22400,231
oboe,80,29.693820500000005,,22400,231
clarinet,65,29.693820500000005,,22400,231
bassoon,60,29.693820500000005,,22400,231
french horn,68,29.693820500000005,,22400,231
trumpet,72,29.693820500000005,,22400,231
string ensemble 1,83,29.832708500000003,,22528,121
string ensemble 1,68,29.832708500000003,,22528,116
string ensemble 1,65,29.832708500000003,,22528,116
string ensemble 1,83,29.971596500000004,,22656,58
string ensemble 1,68,29.971596500000004,,22656,116
string ensemble 1,65,29.971596500000004,,22656,116
string ensemble 1,86,30.110484500000005,,22784,58
string ensemble 1,65,30.110484500000005,,22784,116
string ensemble 1,62,30.110484500000005,,22784,116
flute,84,30.249372500000003,,22912,1997
oboe,75,30.249372500000003,,22912,1997
clarinet,63,30.249372500000003,,22912,1997
bassoon,48,30.249372500000003,,22912,1997
french horn,63,30.249372500000003,,22912,1997
trumpet,60,30.249372500000003,,22912,231
timpani,48,30.249372500000003,,22912,231
string ensemble 1,84,30.249372500000003,,22912,116
string ensemble 1,67,30.249372500000003,,22912,116
string ensemble 1,63,30.249372500000003,,22912,116
string ensemble 1,48,30.249372500000003,,22912,1652
string ensemble 1,36,30.249372500000003,,22912,1652
flute,87,30.249372500000003,,22912,1997
oboe,79,30.249372500000003,,22912,1997
clarinet,67,30.249372500000003,,22912,1997
bassoon,51,30.249372500000003,,22912,1997
french horn,67,30.249372500000003,,22912,1997
trumpet,72,30.249372500000003,,22912,231
string ensemble 1,87,30.3882605,,23040,116
string ensemble 1,63,30.3882605,,23040,116
string ensemble 1,48,30.3882605,,23040,116
string ensemble 1,72,30.3882605,,23040,116
string ensemble 1,51,30.3882605,,23040,116
string ensemble 1,87,30.527148500000003,,23168,116
string ensemble 1,63,30.527148500000003,,23168,116
string ensemble 1,48,30.527148500000003,,23168,116
string ensemble 1,72,30.527148500000003,,23168,116
string ensemble 1,51,30.527148500000003,,23168,116
string ensemble 1,87,30.666036500000004,,23296,116
string ensemble 1,63,30.666036500000004,,23296,116
string ensemble 1,48,30.666036500000004,,23296,116
string ensemble 1,72,30.666036500000004,,23296,116
string ensemble 1,51,30.666036500000004,,23296,116
string ensemble 1,84,30.804924500000006,,23424,116
string ensemble 1,63,30.804924500000006,,23424,116
string ensemble 1,48,30.804924500000006,,23424,116
string ensemble 1,72,30.804924500000006,,23424,116
string ensemble 1,51,30.804924500000006,,23424,116
string ensemble 1,79,30.943812500000003,,23552,116
string ensemble 1,63,30.943812500000003,,23552,116
string ensemble 1,48,30.943812500000003,,23552,116
string ensemble 1,72,30.943812500000003,,23552,116
string ensemble 1,51,30.943812500000003,,23552,116
string ensemble 1,79,31.0827005,,23680,116
string ensemble 1,63,31.0827005,,23680,116
string ensemble 1,48,31.0827005,,23680,116
string ensemble 1,72,31.0827005,,23680,116
string ensemble 1,51,31.0827005,,23680,116
string ensemble 1,79,31.221588500000003,,23808,116
string ensemble 1,63,31.221588500000003,,23808,116
string ensemble 1,48,31.221588500000003,,23808,116
string ensemble 1,72,31.221588500000003,,23808,116
string ensemble 1,51,31.221588500000003,,23808,116
string ensemble 1,75,31.360476500000004,,23936,116
string ensemble 1,63,31.360476500000004,,23936,116
string ensemble 1,48,31.360476500000004,,23936,116
string ensemble 1,72,31.360476500000004,,23936,116
string ensemble 1,51,31.360476500000004,,23936,116
string ensemble 1,72,31.499364500000006,,24064,116
string ensemble 1,63,31.499364500000006,,24064,116
string ensemble 1,48,31.499364500000006,,24064,116
string ensemble 1,72,31.499364500000006,,24064,116
string ensemble 1,51,31.499364500000006,,24064,116
string ensemble 1,67,31.638252500000004,,24192,116
string ensemble 1,63,31.638252500000004,,24192,116
string ensemble 1,48,31.638252500000004,,24192,116
string ensemble 1,72,31.638252500000004,,24192,116
string ensemble 1,51,31.638252500000004,,24192,116
string ensemble 1,67,31.7771405,,24320,116
string ensemble 1,63,31.7771405,,24320,116
string ensemble 1,48,31.7771405,,24320,116
string ensemble 1,72,31.7771405,,24320,116
string ensemble 1,51,31.7771405,,24320,116
string ensemble 1,63,31.916028500000003,,24448,116
string ensemble 1,63,31.916028500000003,,24448,116
string ensemble 1,48,31.916028500000003,,24448,116
string ensemble 1,72,31.916028500000003,,24448,116
string ensemble 1,51,31.916028500000003,,24448,116
string ensemble 1,60,32.054916500000004,,24576,116
string ensemble 1,63,32.054916500000004,,24576,116
string ensemble 1,48,32.054916500000004,,24576,116
string ensemble 1,48,32.054916500000004,,24576,116
string ensemble 1,36,32.054916500000004,,24576,116
string ensemble 1,72,32.054916500000004,,24576,116
string ensemble 1,51,32.054916500000004,,24576,116
trumpet,60,32.193804500000006,,24704,116
timpani,48,32.193804500000006,,24704,116
string ensemble 1,60,32.193804500000006,,24704,116
string ensemble 1,63,32.193804500000006,,24704,116
string ensemble 1,48,32.193804500000006,,24704,116
string ensemble 1,48,32.193804500000006,,24704,116
string ensemble 1,36,32.193804500000006,,24704,116
trumpet,72,32.193804500000006,,24704,116
string ensemble 1,72,32.193804500000006,,24704,116
string ensemble 1,51,32.193804500000006,,24704,116
trumpet,60,32.33269250000001,,24832,116
timpani,48,32.33269250000001,,24832,116
string ensemble 1,60,32.33269250000001,,24832,116
string ensemble 1,63,32.33269250000001,,24832,116
string ensemble 1,48,32.33269250000001,,24832,116
string ensemble 1,48,32.33269250000001,,24832,116
string ensemble 1,36,32.33269250000001,,24832,116
trumpet,72,32.33269250000001,,24832,116
string ensemble 1,72,32.33269250000001,,24832,116
string ensemble 1,51,32.33269250000001,,24832,116
flute,86,32.4715805,,24960,1767
oboe,77,32.4715805,,24960,1767
clarinet,62,32.4715805,,24960,1767
bassoon,47,32.4715805,,24960,1767
french horn,65,32.4715805,,24960,1767
trumpet,55,32.4715805,,24960,231
timpani,43,32.4715805,,24960,231
string ensemble 1,59,32.4715805,,24960,116
